id,name,category,latitude,longitude,is_verified
455,Lakhani Hospital,district_emergency,15.4325215,75.6375704,1
456,Immanuel Eye Hospital,district_emergency,11.3022381,76.9400735,1
457,Dr Bhaskar Hospital,district_emergency,15.4329662,75.6453273,1
458,Jayanagar Orthopaedic Centre,district_emergency,12.9293288,77.5877091,1
460,Bethel Hospital,district_emergency,11.0190021,76.962084,1
461,Arasu Medicals,district_emergency,11.010593,76.950234,1
462,The Eye Foundaton,district_emergency,11.0134549,76.9496753,1
463,Shekar Hospital,district_emergency,12.9458714,77.5675192,1
464,Punya Hospital,district_emergency,13.0011459,77.5359798,1
465,Ramchandra Reddy Hospital,district_emergency,14.4532439,79.9869999,1
467,Right Hospitals,district_emergency,13.0787952,80.2405731,1
470,Varma Hospital,district_emergency,9.9538555,76.3423588,1
471,Government Ayurveda Hospital,district_emergency,9.9438728,76.349062,1
472,Parimala Clinic,district_emergency,12.9135707,77.5788941,1
473,Veterinary Hospital,district_emergency,15.4297273,75.6332647,1
474,Dr. Khona Blood bank,district_emergency,15.4345955,75.637211,1
475,Karanth Speciality Hospital,district_emergency,12.9160081,77.6193573,1
477,C.S.I. Lombard Memorial Hospital,district_emergency,13.329745,74.749151,1
478,Moses Eye Hospital,district_emergency,10.9943793,76.9664663,1
479,Nikitha Hospital,district_emergency,17.7426752,83.3145614,1
480,Spurthy Hospital,district_emergency,12.9239335,77.61116,1
481,Thayarammal poly clinic,district_emergency,10.9935069,76.9756194,1
482,Prasad Eye Hospital,district_emergency,12.9351929,77.6086817,1
483,NIMHANS Screening block,district_emergency,12.9387115,77.5937737,1
484,NIMHANS OPD,district_emergency,12.9388056,77.5942994,1
485,Manjunath Hospital,district_emergency,12.9483598,77.5940621,1
486,Karthik Hospital,district_emergency,12.9484356,77.5942592,1
488,Coimbatore Kidney Centre,district_emergency,11.009415,76.9893791,1
489,PNVM Hospital and Research Centre,district_emergency,9.9859833,76.2814393,1
490,Aswad Hospital,district_emergency,12.9147871,77.6247622,1
491,TSR heart care,district_emergency,13.0264438,77.5933686,1
492,Fortis Hospital,district_emergency,13.0022409,77.5490879,1
493,Citi Hospital,district_emergency,12.9956506,77.5510696,1
494,"Vasan Eye Care Hospital, Rajaji Nagar",district_emergency,12.9995223,77.5505328,1
495,Ananya Hospital,district_emergency,12.9998205,77.55045,1
496,Baptist,district_emergency,12.9970915,77.5719766,1
497,Shivakrupa Hospital,district_emergency,12.973967,77.5479135,1
498,Al Shifa Hospital,district_emergency,9.9787245,76.2867126,1
499,Clinic - Dr.Rajashree,district_emergency,10.9978977,76.9893923,1
500,Dr. Ambedkar Medical College Hospital,trauma_l2,13.0248621,77.6139585,1
501,K. J. Hospital,district_emergency,10.9414068,76.9369908,1
502,Sibia Healthcare Pvt. Ltd,district_emergency,30.2281191,75.8481374,1
503,District Hospital Bijapur,district_emergency,16.8280939,75.6915484,1
504,"PHC, Chhaila",district_emergency,31.0994452,77.4276785,1
505,Rajindra College & Hospital,district_emergency,30.3286916,76.3856141,1
507,"Ankit Fracture, Maternity and Surgical Hospital",district_emergency,19.2270454,72.8605924,1
509,Lakshmi Childrens Hospital,district_emergency,17.3688309,78.5301893,1
510,Amrutha Multi-Speciality Hospital,district_emergency,18.0040175,79.5690584,1
511,Columbiaasia Hospital Pvt. Ltd.,district_emergency,30.3443071,76.3792836,1
512,Sujan Mohinder Singh Hospital,district_emergency,28.5629027,77.2685753,1
513,Goretti Hospital,district_emergency,13.3882934,74.7373433,1
514,Public health Centre,district_emergency,10.8521376,76.0847308,1
515,Apollo Emergency Hospital,trauma_l2,17.3993955,78.4792005,1
516,Rajans Hospital (P) Ltd.,district_emergency,9.3621517,78.8344145,1
518,Mahendra Mohan Choudhury Hospital,district_emergency,26.1854322,91.7404472,1
519,Omni Hospital,district_emergency,17.3684777,78.5387483,1
520,Accord Multi Speciality Hospital,district_emergency,23.2366229,69.664847,1
521,Dhanvantri Jeevan Rekha Limited,district_emergency,28.9891609,77.7248073,1
523,"Sri Maruthi hospital, Sheshadripuram",district_emergency,12.9926441,77.5742046,1
524,Ashwini Eye Care,district_emergency,13.1187083,80.1572422,1
525,Aadhar Hospital,district_emergency,16.6906209,74.2301501,1
526,Dr.Garad Ayurvedic,district_emergency,16.6897011,74.2302252,1
528,RIMS,district_emergency,8.6018701,76.992477,1
529,Lala Lajpat Rai and Associate Hospital,district_emergency,26.4781242,80.3114319,1
531,Dr Maitreyee Parulekar,district_emergency,19.0962884,72.8483799,1
533,"Vikram Jyoti, Mysuru",district_emergency,12.3247991,76.6320872,1
535,Co-operative Hospital,district_emergency,11.764102,75.4796778,1
536,Josgiri Hospital,district_emergency,11.7593082,75.4787704,1
537,Thalassery Mission Hospital,district_emergency,11.753946,75.4907223,1
538,Keerthi Hospital,district_emergency,11.7496519,75.4902084,1
539,Telly Hospital,district_emergency,11.7447392,75.5004319,1
540,Indira Gandhi Co-Operative Hospital,district_emergency,11.7474506,75.5056658,1
541,B.N.V. Hospital,district_emergency,8.4417835,76.9572485,1
542,Anandalok(আনন্দলোক),district_emergency,22.5843732,88.4289579,1
543,Pariyaram Ayurvedic Hospital,district_emergency,12.0733337,75.2880417,1
544,Pariyaram Medical College Hospital,trauma_l2,12.0712983,75.2935,1
545,"Mukunda Hospital, Payyanur",district_emergency,12.1077541,75.2132268,1
546,"Saba Hospital, Payyanur",district_emergency,12.1071395,75.2088719,1
547,"BKM Memorial Hospital, Payyanur",district_emergency,12.1060495,75.2046223,1
548,"Payyanur Co-Operative Hospital, Payyanur",district_emergency,12.106018,75.2099331,1
549,A D J Hospital,district_emergency,8.3354591,77.8640852,1
550,"Cosmopolitan Hospital, Pattom",district_emergency,8.5157434,76.9358086,1
551,Karanvir Hospital,district_emergency,30.9205969,75.816751,1
552,Hero DMC Hospital,district_emergency,30.9179151,75.8216791,1
553,Jerry Hospital,district_emergency,8.336738,77.864386,1
554,Auroville Health Center,district_emergency,11.9870653,79.8342576,1
555,NERIST Medical Unit,district_emergency,27.1298566,93.7365723,1
556,"Dr V C Nayanar Memorial Hospital(Dr Babu Eye Clinic), Payyanur",district_emergency,12.1048088,75.2069602,1
557,Sunny Medicals Hospital Clinic,district_emergency,12.9267954,77.6699091,1
558,Heart Clinic,district_emergency,30.3179409,78.0500178,1
561,Indiana Hospital and Heart Institute Ltd. - Mangalore,district_emergency,12.8676798,74.8664233,1
562,Medicity Polyclinic,district_emergency,12.867708,74.8534438,1
563,haritha hospitals,district_emergency,17.4696017,78.3660584,1
564,"Government Hospital, Channagiri",district_emergency,14.024666,75.9304154,1
565,Padmashree Hospital,district_emergency,19.2122524,73.0918952,1
566,"Urban Health Training Center, Old Hubli",district_emergency,15.3365604,75.1305648,1
567,"Chaithanya Eye Hospital and Research Institute, Karamana",district_emergency,8.4848714,76.9721732,1
568,Primary Health Centre,district_emergency,12.9970082,75.3317506,1
570,"Assured Best Care Hospital (P) Ltd., ( Abc Hospital)",district_emergency,10.8308335,78.6848076,1
571,Benaka Health Centre,district_emergency,12.9962189,75.3216869,1
572,Karunya Homoeopathy Centre,district_emergency,13.0307899,77.653594,1
573,Ayur Seva Hospital,district_emergency,13.0148188,77.6653699,1
574,Life Save Emergency Medical Services,trauma_l2,11.2729253,75.8366719,1
575,"Palliative Clinic, Kozhikode City",district_emergency,11.2452274,75.7830434,1
576,Savitridevi Saboo Memorial Cancer Research Institute and Hospital,district_emergency,11.2726826,75.8363443,1
577,PRS Hospital,district_emergency,8.4811163,76.9592286,1
578,Vinayaka Specialty Hospital,district_emergency,12.8990004,77.6218548,1
579,Govt Ayurvedic Hospital Marangattupilly,district_emergency,9.7378712,76.6210694,1
580,Shanti Gopal Hospital,district_emergency,28.6418223,77.3792669,1
581,Shewale Hospital,district_emergency,18.5626652,73.8325327,1
582,"Kothari Hospital, Jodhpur",district_emergency,26.2698481,72.9736829,1
584,Santram Eye Hospital,district_emergency,22.6888731,72.8644008,1
585,Muljibhai Patel Urological Hospital,district_emergency,22.6829954,72.8719899,1
586,J.Z.M.N. Hospital Nadiad,district_emergency,22.6796173,72.8731111,1
587,Koshys Hospital,district_emergency,13.0207033,77.6760593,1
588,Trimurti Hospital,district_emergency,18.462396,73.8150518,1
589,"Sacred Heart Hospital, Chakkampuzha",district_emergency,9.767019,76.6517176,1
590,"Government Hospital, Kilakarai",district_emergency,9.2346623,78.7860322,1
591,St. Lukes Hospital,district_emergency,8.5584834,77.9701379,1
592,"Sri Kumaran Hospital, Tiruppur",district_emergency,11.1307528,77.3412468,1
593,Gurushree Hitech Multispeciality Hospital,district_emergency,12.9593144,77.5265054,1
594,"Shobha Hospital, Bengaluru Urban",district_emergency,12.9755854,77.5313495,1
595,"Gayathri Hospital, Bengaluru Urban",district_emergency,12.9744053,77.5426819,1
596,Ahmedabad Institute Of Medical Services (Aims),district_emergency,23.0033217,72.5639517,1
597,Shushtrut Hospital,district_emergency,23.0090048,72.56227,1
598,Esi Hospital Nituvalli,district_emergency,14.452459,75.9278318,1
599,Sujay Hospital,district_emergency,19.116234,72.8339632,1
601,Sahil Hospital,district_emergency,30.8858752,75.8694319,1
602,MEDSOL Hospital,district_emergency,12.9309944,77.4929837,1
604,Batra Hospital,district_emergency,32.7512875,74.9085736,1
605,GB Pant Hospital,district_emergency,32.694432,74.8486745,1
606,Madaan Hospital And Research Centre,district_emergency,32.7064477,74.8588765,1
607,Mandav Hospital,district_emergency,31.7070167,76.9287174,1
609,Greater Kailash Hospital,district_emergency,22.7250815,75.8904652,1
610,Governmental Hospital,district_emergency,15.3534219,76.4920804,1
612,SHKVPB Hospital,district_emergency,16.3558221,80.5024478,1
613,Dr. Radhakrishnan Government Medical College Hospital,trauma_l2,31.6801289,76.5272192,1
614,Glodha Hospital,district_emergency,31.6775847,76.5252471,1
615,Bharathy Hospital,district_emergency,12.9761294,77.5326369,1
616,S.G.L.Charitable Hospital,district_emergency,31.3011186,75.597075,1
617,PHC Ujjwa,district_emergency,28.5702527,76.9041305,1
618,Yogananda Medical and Research Centre,district_emergency,12.9202791,77.5598033,1
621,"Government Primary Healthcare Center, Begur",district_emergency,12.8778532,77.6246582,1
623,RB Sewak Ram Maternity Hospital,district_emergency,31.437984,75.4963378,1
624,Hindustan Health Point Pvt Ltd,district_emergency,22.4580817,88.3836982,1
625,City Central Hospital,district_emergency,14.4602014,75.9189327,1
626,St.Louis Hospital,district_emergency,12.5252135,78.2149263,1
627,Vishwaradhya Cancer Hospital,district_emergency,14.4322216,75.9625003,1
629,NMC Hospital,district_emergency,28.5729253,77.3402993,1
630,Chinchansure,district_emergency,19.2367995,73.1271408,1
631,PGI Chandigarh,district_emergency,30.7614305,76.7749653,1
632,Saint Joseph's Convent,district_emergency,31.4982739,75.948484,1
633,Shivam Hospital,district_emergency,31.520966,75.9002785,1
634,ACS Medical College And Hospital,trauma_l2,13.0575206,80.127824,1
635,Inpatient Department,district_emergency,21.126903,79.1141613,1
636,Outpatient Department,district_emergency,21.127343,79.1136038,1
637,Sanjivani Hospital,district_emergency,21.1331511,79.0998847,1
638,Ripon Hospital,district_emergency,31.1035732,77.1716532,1
639,Mitra Hospital,district_emergency,13.3370127,74.7506948,1
640,Shri Sathya Sai Medical College & Research Institute,trauma_l2,12.7415557,80.1328466,1
641,City Medical Center,district_emergency,14.4554207,75.9148073,1
642,Sri Manakula Vinayagar Hospital,district_emergency,11.9212608,79.6282086,1
643,Dr Aman Clinic,district_emergency,31.3013765,75.5785468,1
644,Santhi Hospital,district_emergency,11.362756,75.9651338,1
646,Bethany Hospital,district_emergency,19.2198203,72.9618661,1
647,Powai Hospital,district_emergency,19.124088,72.9164511,1
648,Shirdi Sai Hospital,district_emergency,13.0372438,77.5648754,1
651,Muddenahalli Primary Health Center,district_emergency,13.4037195,77.696873,1
652,Sanjiwini Hospital,district_emergency,18.4433669,73.848079,1
653,Ashirwad Hospital,district_emergency,30.3328985,78.0086156,1
655,Nayantara Opticals,district_emergency,12.8924828,77.6198497,1
656,"Ashwini Hospital, Madikeri",district_emergency,12.4161023,75.7470264,1
659,Rajarajeshwari Hospital,district_emergency,12.4242382,75.7337496,1
660,Kottakkal Arya Vaidya Sala,district_emergency,12.9411061,77.5850591,1
661,Sree Sudheendra Medical Mission Hospital,district_emergency,9.9849328,76.2832964,1
663,MAJ Hospital,district_emergency,10.0213004,76.3080439,1
664,Ashwin Hospital,district_emergency,11.0241826,76.9731186,1
665,Shree Malinath Hospital Mokhunda,district_emergency,25.3008,74.0761453,1
666,"PHC,Kapileswarapuram",district_emergency,16.3234628,80.8645865,1
667,T M A Pai Hospital,district_emergency,13.1972009,74.9962862,1
668,Barah Primary Hospital,district_emergency,25.3928575,85.4928302,1
669,Harnaut Hospital,district_emergency,25.3711011,85.5334754,1
671,"Devishiv Hospital, Lucknow",district_emergency,26.8746885,80.9603472,1
672,Apollo Free Emergency Clinic,trauma_l2,13.0677233,80.2050055,1
673,Satinder Clinic,district_emergency,30.8374192,76.1897323,1
674,"Taluk Headquarters Hospital, vaikom",district_emergency,9.7502732,76.3899657,1
677,I K Hospital,district_emergency,13.0868667,80.1991661,1
679,Main Hospital,district_emergency,25.9226334,86.7928963,1
680,JB Singh Hospital,district_emergency,25.9092345,86.7873763,1
681,Manava Seva Eye Hospital,district_emergency,10.5570041,76.1729225,1
683,Durga Hospital,district_emergency,13.8432912,75.6946802,1
685,Govt hospital,district_emergency,11.4432595,77.6941951,1
686,B.P. Jain Hospital (Sri Sankara Health Centre),district_emergency,12.9730642,80.1339663,1
687,Anupama Hospital,district_emergency,17.4856038,78.3903262,1
688,JATINDER GAMBHIR HOSPITAL,district_emergency,30.8778043,75.8171702,1
690,Garden City Hospital,district_emergency,12.5545748,75.3863931,1
691,"Kvg Hospial,Sullia",district_emergency,12.5532396,75.3844461,1
692,S.V.M.Hospital,district_emergency,12.5601146,75.3908992,1
693,Jyothi Hospital,district_emergency,12.5651411,75.3898746,1
694,Dhanavantri Hospital,district_emergency,13.0834023,77.6348642,1
695,Madhavi Amma Hospital,district_emergency,10.770823,76.6570114,1
696,Ortho clinic,district_emergency,12.9800456,80.2286587,1
697,Mahesh Hospital,district_emergency,13.4319768,74.7431245,1
698,Community Health Centre Porunnanore,district_emergency,11.7510286,76.0048247,1
699,T.R.Hospital,district_emergency,12.8807554,77.5841671,1
701,Aruna Hospital,district_emergency,16.9936982,81.77651,1
702,Cloud Nine Hospital,district_emergency,13.0078742,77.5625316,1
703,Haribhat Ayurveda Clinic,district_emergency,13.0452401,74.7967561,1
704,"Nayak Hospital, Gayathri Nagar",district_emergency,12.9993857,77.5606403,1
705,Sub Center (Hospital),district_emergency,34.2355862,77.3999574,1
706,Meherabad Hospital,district_emergency,19.0304162,74.7225359,1
707,Isolation Ward,district_emergency,19.0303383,74.72286,1
708,Goverment Hospital Kedar,district_emergency,12.0096083,79.4098555,1
709,Veom hospital ,district_emergency,30.8212063,75.1793872,1
710,Malar Hospital,district_emergency,11.7727133,79.554121,1
712,Wynberg Health Center,district_emergency,30.4488078,78.0901685,1
713,Chakravarthi Clinic,district_emergency,15.7814958,80.3057942,1
714,Government Hospital Peroorkada,district_emergency,8.5352501,76.9674372,1
715,JK Hospital,district_emergency,13.0358564,80.1644897,1
716,Bhardwaj Hospital,district_emergency,28.5660388,77.3355783,1
717,Maruthi Medical Centre(Mmch Hospital),district_emergency,11.3384018,77.7130616,1
718,"Kovai Medical Centre And Hospital, Perundurai",district_emergency,11.3381361,77.7139593,1
719,Senthil Multispeciality Hospital,district_emergency,11.338983,77.7138529,1
720,Gurukrupa Hospital,district_emergency,17.7063042,74.4067043,1
721,Rajkot hospital,district_emergency,22.3041306,70.8020829,1
722,Miunisipal hospital,district_emergency,22.3039712,70.8011916,1
723,Goverment Hospital,district_emergency,11.156647,78.0213586,1
724,R.P Hospital,district_emergency,11.2417652,77.5037061,1
725,Loyola Free Clinic,district_emergency,22.8076052,86.1817547,1
726,SP Hospital,district_emergency,12.9933638,80.2009134,1
727,"Rajnandani Hospital, Bangalore",district_emergency,12.8845448,77.5701276,1
728,"Maharaja Agrasen Hospital, Bengaluru Urban",district_emergency,12.915903,77.5550223,1
729,Banashankari Referral Hospital,district_emergency,12.9231342,77.5642974,1
730,Fourtts India Laboratories,district_emergency,12.9321684,80.2337388,1
731,Bangalore Kidney Foundation - NU Hospital,district_emergency,12.9179548,77.555816,1
732,Chettinadu Hospital & Research Institute,district_emergency,12.7960843,80.2155228,1
733,Rotary Central Margaret Sidney Hospital,district_emergency,12.9837958,80.1932105,1
734,Jeevan Jyoti Hospital,district_emergency,28.3508787,79.4249205,1
735,Sri Chakra Hospital,district_emergency,12.9786524,80.1850278,1
